dyad,id1,id2,Species,Population,group,year,id1_age,id2_age,id1_proplact,id2_proplact,hrsobs,rank1,rank2,appr,groom,aggr,kincat2,rankdiff
dz_ug,dz,ug,Papio_anubis,Laikipia,PHG,2016,25.45,7.66,0.00,0.40,43.00,0.75,0.20,5,0,0,Non-kin,-0.55
dz_ug,dz,ug,Papio_anubis,Laikipia,PHG,2017,26.35,8.55,0.00,0.49,42.50,0.75,0.20,7,0,0,Non-kin,-0.55
dz_uj,dz,uj,Papio_anubis,Laikipia,PHG,2014,23.45,4.30,0.86,0.00,59.25,0.75,0.25,8,0,1,Non-kin,-0.50
dz_uj,dz,uj,Papio_anubis,Laikipia,PHG,2015,24.49,5.24,0.00,0.00,45.25,0.75,0.25,10,0,0,Non-kin,-0.50
dz_uj,dz,uj,Papio_anubis,Laikipia,PHG,2016,25.45,6.18,0.00,0.69,42.75,0.75,0.25,6,0,0,Non-kin,-0.50
dz_uj,dz,uj,Papio_anubis,Laikipia,PHG,2017,26.35,7.07,0.00,0.00,42.25,0.75,0.25,8,0,1,Non-kin,-0.50
dz_un,dz,un,Papio_anubis,Laikipia,PHG,2013,22.88,13.02,0.00,0.00,6.00,0.75,0.10,3,0,0,Non-kin,-0.65
dz_un,dz,un,Papio_anubis,Laikipia,PHG,2014,23.45,13.60,0.86,0.48,67.75,0.75,0.10,38,4,2,Non-kin,-0.65
dz_un,dz,un,Papio_anubis,Laikipia,PHG,2015,24.49,14.65,0.00,0.41,44.25,0.75,0.10,34,4,0,Non-kin,-0.65
dz_un,dz,un,Papio_anubis,Laikipia,PHG,2016,25.45,15.60,0.00,0.08,43.00,0.75,0.10,3,2,0,Non-kin,-0.65
dz_un,dz,un,Papio_anubis,Laikipia,PHG,2017,26.35,16.49,0.00,0.62,42.50,0.75,0.10,12,6,0,Non-kin,-0.65
dz_ur,dz,ur,Papio_anubis,Laikipia,PHG,2013,22.88,11.32,0.00,1.00,6.00,0.75,0.48,2,0,0,Non-kin,-0.27
dz_ur,dz,ur,Papio_anubis,Laikipia,PHG,2014,23.45,11.89,0.86,0.26,67.75,0.75,0.48,30,3,0,Non-kin,-0.27
dz_ur,dz,ur,Papio_anubis,Laikipia,PHG,2015,24.49,12.94,0.00,0.58,45.25,0.75,0.48,36,0,0,Non-kin,-0.27
dz_ur,dz,ur,Papio_anubis,Laikipia,PHG,2016,25.45,13.89,0.00,0.68,42.75,0.75,0.48,10,0,2,Non-kin,-0.27
dz_ur,dz,ur,Papio_anubis,Laikipia,PHG,2017,26.35,14.79,0.00,0.27,42.50,0.75,0.48,2,0,0,Non-kin,-0.27
dz_ux,dz,ux,Papio_anubis,Laikipia,PHG,2013,22.88,6.87,0.00,0.00,6.00,0.75,0.00,0,0,0,Non-kin,-0.75
dz_ux,dz,ux,Papio_anubis,Laikipia,PHG,2014,23.45,7.44,0.86,0.51,68.50,0.75,0.00,7,0,0,Non-kin,-0.75
dz_uz,dz,uz,Papio_anubis,Laikipia,PHG,2013,22.88,5.50,0.00,0.00,6.00,0.75,0.31,1,0,0,Non-kin,-0.44
dz_uz,dz,uz,Papio_anubis,Laikipia,PHG,2014,23.45,6.08,0.86,0.00,69.00,0.75,0.31,8,0,0,Non-kin,-0.44
dz_uz,dz,uz,Papio_anubis,Laikipia,PHG,2015,24.49,7.14,0.00,0.00,45.75,0.75,0.31,10,0,2,Non-kin,-0.44
dz_uz,dz,uz,Papio_anubis,Laikipia,PHG,2016,25.45,8.08,0.00,0.60,42.75,0.75,0.31,9,0,0,Non-kin,-0.44
dz_uz,dz,uz,Papio_anubis,Laikipia,PHG,2017,26.35,8.97,0.00,1.00,42.50,0.75,0.31,6,0,0,Non-kin,-0.44
dz_yp,dz,yp,Papio_anubis,Laikipia,PHG,2014,23.45,3.69,0.86,0.00,40.25,0.75,0.93,0,0,0,Non-kin,0.18
dz_yp,dz,yp,Papio_anubis,Laikipia,PHG,2015,24.49,4.38,0.00,0.00,45.00,0.75,0.93,10,0,0,Non-kin,0.18
dz_yp,dz,yp,Papio_anubis,Laikipia,PHG,2016,25.45,5.34,0.00,0.66,42.75,0.75,0.93,3,0,0,Non-kin,0.18
dz_yp,dz,yp,Papio_anubis,Laikipia,PHG,2017,26.35,6.22,0.00,0.46,42.00,0.75,0.93,5,1,0,Non-kin,0.18
fd_bf,fd,bf,Papio_anubis,Laikipia,PHG,2013,14.00,13.33,0.25,0.50,6.00,0.89,1.00,30,9,0,Non-kin,0.11
fd_bf,fd,bf,Papio_anubis,Laikipia,PHG,2014,14.57,13.89,0.04,0.29,67.75,0.89,1.00,21,5,0,Non-kin,0.11
fd_bf,fd,bf,Papio_anubis,Laikipia,PHG,2015,15.61,14.94,0.25,0.62,45.75,0.89,1.00,76,16,0,Non-kin,0.11
fd_bf,fd,bf,Papio_anubis,Laikipia,PHG,2016,16.57,15.89,0.55,0.34,43.00,0.89,1.00,31,16,0,Non-kin,0.11
fd_bf,fd,bf,Papio_anubis,Laikipia,PHG,2017,17.46,16.78,0.51,0.60,42.50,0.89,1.00,25,15,1,Non-kin,0.11
fd_co,fd,co,Papio_anubis,Laikipia,PHG,2016,16.57,4.80,0.55,0.00,30.00,0.89,0.13,0,0,0,Non-kin,-0.76
fd_co,fd,co,Papio_anubis,Laikipia,PHG,2017,17.46,5.41,0.51,0.00,42.50,0.89,0.13,9,0,0,Non-kin,-0.76
fd_cr,fd,cr,Papio_anubis,Laikipia,PHG,2017,17.46,5.43,0.51,0.00,42.25,0.89,0.15,4,0,1,Non-kin,-0.74
fd_fx,fd,fx,Papio_anubis,Laikipia,PHG,2013,14.00,8.02,0.25,1.00,6.00,0.89,0.82,0,2,0,Mother-daughter,-0.07
fd_fx,fd,fx,Papio_anubis,Laikipia,PHG,2014,14.57,8.58,0.04,0.24,68.25,0.89,0.82,12,1,0,Mother-daughter,-0.07
fd_fx,fd,fx,Papio_anubis,Laikipia,PHG,2015,15.61,9.63,0.25,0.61,46.00,0.89,0.82,40,6,0,Mother-daughter,-0.07
fd_fx,fd,fx,Papio_anubis,Laikipia,PHG,2016,16.57,10.59,0.55,0.69,43.00,0.89,0.82,10,5,0,Mother-daughter,-0.07
fd_fx,fd,fx,Papio_anubis,Laikipia,PHG,2017,17.46,11.48,0.51,0.13,42.50,0.89,0.82,11,0,1,Mother-daughter,-0.07
fd_gb,fd,gb,Papio_anubis,Laikipia,PHG,2017,17.46,4.17,0.51,0.00,26.00,0.89,0.67,5,0,0,Mother-daughter,-0.22
fd_gm,fd,gm,Papio_anubis,Laikipia,PHG,2014,14.57,3.74,0.04,0.00,37.75,0.89,0.67,0,0,0,Non-kin,-0.22
fd_gm,fd,gm,Papio_anubis,Laikipia,PHG,2015,15.61,4.42,0.25,0.00,45.25,0.89,0.67,18,10,2,Mother-daughter,-0.22
fd_gm,fd,gm,Papio_anubis,Laikipia,PHG,2016,16.57,5.37,0.55,0.07,42.50,0.89,0.67,8,0,1,Mother-daughter,-0.22
fd_gm,fd,gm,Papio_anubis,Laikipia,PHG,2017,17.46,6.26,0.51,0.65,42.75,0.89,0.67,19,5,0,Mother-daughter,-0.22
fd_gr,fd,gr,Papio_anubis,Laikipia,PHG,2016,16.57,4.44,0.55,0.00,42.50,0.89,0.38,8,0,4,Non-kin,-0.51
fd_gr,fd,gr,Papio_anubis,Laikipia,PHG,2017,17.46,5.32,0.51,0.00,42.50,0.89,0.38,5,0,1,Non-kin,-0.51
fd_gy,fd,gy,Papio_anubis,Laikipia,PHG,2016,16.57,4.16,0.55,0.00,42.75,0.89,0.58,10,0,2,Mother-daughter,-0.31
fd_gy,fd,gy,Papio_anubis,Laikipia,PHG,2017,17.46,5.06,0.51,0.00,42.75,0.89,0.58,10,0,0,Mother-daughter,-0.31
fd_ky,fd,ky,Papio_anubis,Laikipia,PHG,2015,15.61,4.23,0.25,0.00,25.00,0.89,0.60,0,0,0,Non-kin,-0.29
fd_o6,fd,o6,Papio_anubis,Laikipia,PHG,2014,14.57,4.84,0.04,0.00,48.25,0.89,0.14,9,0,0,Non-kin,-0.75
fd_o6,fd,o6,Papio_anubis,Laikipia,PHG,2015,15.61,5.51,0.25,0.00,37.50,0.89,0.14,4,0,0,Non-kin,-0.75
fd_oa,fd,oa,Papio_anubis,Laikipia,PHG,2013,14.00,12.21,0.25,0.00,6.00,0.89,0.68,1,0,0,Non-kin,-0.21
fd_oa,fd,oa,Papio_anubis,Laikipia,PHG,2014,14.57,12.78,0.04,0.32,66.75,0.89,0.68,55,10,0,Non-kin,-0.21
fd_oa,fd,oa,Papio_anubis,Laikipia,PHG,2015,15.61,13.70,0.25,0.82,39.00,0.89,0.68,54,2,0,Non-kin,-0.21
fd_ob,fd,ob,Papio_anubis,Laikipia,PHG,2013,14.00,5.38,0.25,0.00,6.25,0.89,0.43,0,0,0,Non-kin,-0.46
fd_ob,fd,ob,Papio_anubis,Laikipia,PHG,2014,14.57,5.96,0.04,0.16,66.50,0.89,0.43,37,2,1,Non-kin,-0.46
fd_ob,fd,ob,Papio_anubis,Laikipia,PHG,2015,15.61,7.03,0.25,0.03,29.50,0.89,0.43,4,0,0,Non-kin,-0.46
fd_oo,fd,oo,Papio_anubis,Laikipia,PHG,2013,14.00,6.65,0.25,1.00,6.25,0.89,0.54,6,1,0,Non-kin,-0.35
fd_oo,fd,oo,Papio_anubis,Laikipia,PHG,2014,14.57,7.21,0.04,0.17,67.00,0.89,0.54,25,0,0,Non-kin,-0.35
fd_oo,fd,oo,Papio_anubis,Laikipia,PHG,2015,15.61,8.30,0.25,1.00,29.50,0.89,0.54,6,0,0,Non-kin,-0.35
fd_oy,fd,oy,Papio_anubis,Laikipia,PHG,2013,14.00,6.65,0.25,0.00,5.50,0.89,0.03,2,0,0,Non-kin,-0.86
fd_oy,fd,oy,Papio_anubis,Laikipia,PHG,2014,14.57,7.22,0.04,0.59,67.00,0.89,0.03,16,0,0,Non-kin,-0.86
fd_oy,fd,oy,Papio_anubis,Laikipia,PHG,2015,15.61,8.27,0.25,0.00,45.75,0.89,0.03,16,0,0,Non-kin,-0.86
fd_oy,fd,oy,Papio_anubis,Laikipia,PHG,2016,16.57,9.22,0.55,0.95,42.50,0.89,0.03,22,2,6,Non-kin,-0.86
fd_oy,fd,oy,Papio_anubis,Laikipia,PHG,2017,17.46,10.11,0.51,0.51,42.50,0.89,0.03,12,0,3,Non-kin,-0.86
fd_tm,fd,tm,Papio_anubis,Laikipia,PHG,2015,15.61,4.25,0.25,0.00,33.50,0.89,0.51,2,0,0,Non-kin,-0.39
fd_tr,fd,tr,Papio_anubis,Laikipia,PHG,2013,14.00,11.50,0.25,0.73,5.75,0.89,0.61,1,0,0,Non-kin,-0.28
fd_tr,fd,tr,Papio_anubis,Laikipia,PHG,2014,14.57,12.06,0.04,0.19,68.75,0.89,0.61,18,2,0,Non-kin,-0.28
fd_tr,fd,tr,Papio_anubis,Laikipia,PHG,2015,15.61,13.04,0.25,0.27,40.50,0.89,0.61,34,0,0,Non-kin,-0.28
fd_ty,fd,ty,Papio_anubis,Laikipia,PHG,2013,14.00,4.32,0.25,0.00,5.75,0.89,0.40,0,0,0,Non-kin,-0.49
fd_ty,fd,ty,Papio_anubis,Laikipia,PHG,2014,14.57,4.89,0.04,0.00,66.50,0.89,0.40,6,0,0,Non-kin,-0.49
fd_ty,fd,ty,Papio_anubis,Laikipia,PHG,2015,15.61,5.94,0.25,0.10,43.75,0.89,0.40,20,2,0,Non-kin,-0.49
fd_ty,fd,ty,Papio_anubis,Laikipia,PHG,2016,16.57,6.89,0.55,0.54,42.50,0.89,0.40,17,0,0,Non-kin,-0.49
fd_ty,fd,ty,Papio_anubis,Laikipia,PHG,2017,17.46,7.77,0.51,0.43,42.25,0.89,0.40,18,1,0,Non-kin,-0.49
fd_ug,fd,ug,Papio_anubis,Laikipia,PHG,2013,14.00,5.09,0.25,0.00,6.25,0.89,0.20,0,0,0,Non-kin,-0.69
fd_ug,fd,ug,Papio_anubis,Laikipia,PHG,2014,14.57,5.66,0.04,0.00,67.50,0.89,0.20,5,0,0,Non-kin,-0.69
fd_ug,fd,ug,Papio_anubis,Laikipia,PHG,2015,15.61,6.71,0.25,0.46,44.50,0.89,0.20,28,2,2,Non-kin,-0.69
fd_ug,fd,ug,Papio_anubis,Laikipia,PHG,2016,16.57,7.66,0.55,0.40,42.75,0.89,0.20,14,7,0,Non-kin,-0.69
fd_ug,fd,ug,Papio_anubis,Laikipia,PHG,2017,17.46,8.55,0.51,0.49,42.50,0.89,0.20,9,0,0,Non-kin,-0.69
fd_uj,fd,uj,Papio_anubis,Laikipia,PHG,2014,14.57,4.30,0.04,0.00,59.00,0.89,0.25,7,0,3,Non-kin,-0.64
fd_uj,fd,uj,Papio_anubis,Laikipia,PHG,2015,15.61,5.24,0.25,0.00,44.75,0.89,0.25,22,0,4,Non-kin,-0.64
fd_uj,fd,uj,Papio_anubis,Laikipia,PHG,2016,16.57,6.18,0.55,0.69,42.50,0.89,0.25,9,0,2,Non-kin,-0.64
fd_uj,fd,uj,Papio_anubis,Laikipia,PHG,2017,17.46,7.07,0.51,0.00,42.25,0.89,0.25,13,0,3,Non-kin,-0.64
fd_un,fd,un,Papio_anubis,Laikipia,PHG,2013,14.00,13.02,0.25,0.00,6.00,0.89,0.10,1,0,0,Non-kin,-0.79
fd_un,fd,un,Papio_anubis,Laikipia,PHG,2014,14.57,13.60,0.04,0.48,67.50,0.89,0.10,57,12,0,Non-kin,-0.79
fd_un,fd,un,Papio_anubis,Laikipia,PHG,2015,15.61,14.65,0.25,0.41,43.75,0.89,0.10,72,2,0,Non-kin,-0.79
fd_un,fd,un,Papio_anubis,Laikipia,PHG,2016,16.57,15.60,0.55,0.08,42.75,0.89,0.10,8,0,4,Non-kin,-0.79
fd_un,fd,un,Papio_anubis,Laikipia,PHG,2017,17.46,16.49,0.51,0.62,42.50,0.89,0.10,23,9,6,Non-kin,-0.79
fd_ur,fd,ur,Papio_anubis,Laikipia,PHG,2013,14.00,11.32,0.25,1.00,6.00,0.89,0.48,7,2,1,Non-kin,-0.41
fd_ur,fd,ur,Papio_anubis,Laikipia,PHG,2014,14.57,11.89,0.04,0.26,67.50,0.89,0.48,26,0,4,Non-kin,-0.41
fd_ur,fd,ur,Papio_anubis,Laikipia,PHG,2015,15.61,12.94,0.25,0.58,44.75,0.89,0.48,70,4,14,Non-kin,-0.41
fd_ur,fd,ur,Papio_anubis,Laikipia,PHG,2016,16.57,13.89,0.55,0.68,42.50,0.89,0.48,23,0,0,Non-kin,-0.41
fd_ur,fd,ur,Papio_anubis,Laikipia,PHG,2017,17.46,14.79,0.51,0.27,42.50,0.89,0.48,14,0,1,Non-kin,-0.41
fd_ux,fd,ux,Papio_anubis,Laikipia,PHG,2013,14.00,6.87,0.25,0.00,6.00,0.89,0.00,1,0,0,Non-kin,-0.89
fd_ux,fd,ux,Papio_anubis,Laikipia,PHG,2014,14.57,7.44,0.04,0.51,68.25,0.89,0.00,24,3,0,Non-kin,-0.89
fd_uz,fd,uz,Papio_anubis,Laikipia,PHG,2013,14.00,5.50,0.25,0.00,6.00,0.89,0.31,0,0,0,Non-kin,-0.58
fd_uz,fd,uz,Papio_anubis,Laikipia,PHG,2014,14.57,6.08,0.04,0.00,68.75,0.89,0.31,10,0,3,Non-kin,-0.58
fd_uz,fd,uz,Papio_anubis,Laikipia,PHG,2015,15.61,7.14,0.25,0.00,45.25,0.89,0.31,8,0,2,Non-kin,-0.58
fd_uz,fd,uz,Papio_anubis,Laikipia,PHG,2016,16.57,8.08,0.55,0.60,42.50,0.89,0.31,11,0,0,Non-kin,-0.58
fd_uz,fd,uz,Papio_anubis,Laikipia,PHG,2017,17.46,8.97,0.51,1.00,42.50,0.89,0.31,6,0,0,Non-kin,-0.58
fd_yp,fd,yp,Papio_anubis,Laikipia,PHG,2014,14.57,3.69,0.04,0.00,40.00,0.89,0.93,0,0,0,Non-kin,0.04
fd_yp,fd,yp,Papio_anubis,Laikipia,PHG,2015,15.61,4.38,0.25,0.00,44.50,0.89,0.93,40,0,0,Non-kin,0.04
fd_yp,fd,yp,Papio_anubis,Laikipia,PHG,2016,16.57,5.34,0.55,0.66,42.50,0.89,0.93,28,17,0,Non-kin,0.04
fd_yp,fd,yp,Papio_anubis,Laikipia,PHG,2017,17.46,6.22,0.51,0.46,42.00,0.89,0.93,36,4,0,Non-kin,0.04
fx_co,fx,co,Papio_anubis,Laikipia,PHG,2016,10.59,4.81,0.69,0.00,30.50,0.82,0.13,1,0,0,Non-kin,-0.69
fx_co,fx,co,Papio_anubis,Laikipia,PHG,2017,11.48,5.41,0.13,0.00,42.50,0.82,0.13,3,0,0,Non-kin,-0.69
fx_cr,fx,cr,Papio_anubis,Laikipia,PHG,2017,11.48,5.43,0.13,0.00,42.25,0.82,0.15,4,0,1,Non-kin,-0.67
fx_gb,fx,gb,Papio_anubis,Laikipia,PHG,2017,11.48,4.17,0.13,0.00,26.00,0.82,0.67,2,0,0,Sisters,-0.15
fx_gm,fx,gm,Papio_anubis,Laikipia,PHG,2014,8.58,3.74,0.24,0.00,38.50,0.82,0.67,0,0,0,Non-kin,-0.15
fx_gm,fx,gm,Papio_anubis,Laikipia,PHG,2015,9.63,4.42,0.61,0.00,47.25,0.82,0.67,20,2,0,Sisters,-0.15
fx_gm,fx,gm,Papio_anubis,Laikipia,PHG,2016,10.59,5.37,0.69,0.07,43.00,0.82,0.67,3,0,0,Sisters,-0.15
fx_gm,fx,gm,Papio_anubis,Laikipia,PHG,2017,11.48,6.26,0.13,0.65,42.75,0.82,0.67,12,2,0,Sisters,-0.15
fx_gr,fx,gr,Papio_anubis,Laikipia,PHG,2016,10.59,4.44,0.69,0.00,43.00,0.82,0.38,13,1,0,Mother-daughter,-0.44
fx_gr,fx,gr,Papio_anubis,Laikipia,PHG,2017,11.48,5.32,0.13,0.00,42.50,0.82,0.38,9,1,2,Mother-daughter,-0.44
fx_gy,fx,gy,Papio_anubis,Laikipia,PHG,2016,10.59,4.16,0.69,0.00,43.25,0.82,0.58,4,0,0,Sisters,-0.24
fx_gy,fx,gy,Papio_anubis,Laikipia,PHG,2017,11.48,5.06,0.13,0.00,42.75,0.82,0.58,2,0,0,Sisters,-0.24
fx_ky,fx,ky,Papio_anubis,Laikipia,PHG,2015,9.63,4.23,0.61,0.00,27.00,0.82,0.60,0,0,0,Non-kin,-0.22
fx_o6,fx,o6,Papio_anubis,Laikipia,PHG,2014,8.58,4.84,0.24,0.00,49.00,0.82,0.14,1,0,0,Non-kin,-0.68
fx_o6,fx,o6,Papio_anubis,Laikipia,PHG,2015,9.63,5.51,0.61,0.00,39.50,0.82,0.14,4,0,0,Non-kin,-0.68
fx_ob,fx,ob,Papio_anubis,Laikipia,PHG,2013,8.02,5.38,1.00,0.00,6.25,0.82,0.43,0,0,0,Non-kin,-0.39
fx_ob,fx,ob,Papio_anubis,Laikipia,PHG,2014,8.58,5.96,0.24,0.16,67.25,0.82,0.43,17,0,2,Non-kin,-0.39
fx_ob,fx,ob,Papio_anubis,Laikipia,PHG,2015,9.63,7.03,0.61,0.03,31.50,0.82,0.43,2,0,0,Non-kin,-0.39
fx_oo,fx,oo,Papio_anubis,Laikipia,PHG,2013,8.02,6.65,1.00,1.00,6.25,0.82,0.54,4,1,0,Non-kin,-0.28
fx_oo,fx,oo,Papio_anubis,Laikipia,PHG,2014,8.58,7.21,0.24,0.17,67.75,0.82,0.54,10,0,5,Non-kin,-0.28
fx_oo,fx,oo,Papio_anubis,Laikipia,PHG,2015,9.63,8.30,0.61,1.00,31.50,0.82,0.54,8,0,0,Non-kin,-0.28
fx_oy,fx,oy,Papio_anubis,Laikipia,PHG,2013,8.02,6.65,1.00,0.00,5.50,0.82,0.03,0,0,1,Non-kin,-0.79
fx_oy,fx,oy,Papio_anubis,Laikipia,PHG,2014,8.58,7.22,0.24,0.59,67.75,0.82,0.03,47,3,7,Non-kin,-0.79
fx_oy,fx,oy,Papio_anubis,Laikipia,PHG,2015,9.63,8.27,0.61,0.00,47.75,0.82,0.03,32,4,0,Non-kin,-0.79
fx_oy,fx,oy,Papio_anubis,Laikipia,PHG,2016,10.59,9.22,0.69,0.95,43.00,0.82,0.03,37,4,0,Non-kin,-0.79
fx_oy,fx,oy,Papio_anubis,Laikipia,PHG,2017,11.48,10.11,0.13,0.51,42.50,0.82,0.03,5,0,0,Non-kin,-0.79
fx_tm,fx,tm,Papio_anubis,Laikipia,PHG,2015,9.63,4.25,0.61,0.00,35.50,0.82,0.51,8,0,0,Non-kin,-0.32
fx_ty,fx,ty,Papio_anubis,Laikipia,PHG,2013,8.02,4.32,1.00,0.00,5.75,0.82,0.40,1,0,0,Non-kin,-0.42
fx_ty,fx,ty,Papio_anubis,Laikipia,PHG,2014,8.58,4.89,0.24,0.00,67.25,0.82,0.40,3,0,0,Non-kin,-0.42
fx_ty,fx,ty,Papio_anubis,Laikipia,PHG,2015,9.63,5.94,0.61,0.10,45.75,0.82,0.40,62,4,2,Non-kin,-0.42
fx_ty,fx,ty,Papio_anubis,Laikipia,PHG,2016,10.59,6.89,0.69,0.54,43.00,0.82,0.40,16,1,0,Non-kin,-0.42
fx_ty,fx,ty,Papio_anubis,Laikipia,PHG,2017,11.48,7.77,0.13,0.43,42.25,0.82,0.40,13,2,0,Non-kin,-0.42
fx_ug,fx,ug,Papio_anubis,Laikipia,PHG,2013,8.02,5.09,1.00,0.00,6.25,0.82,0.20,1,0,0,Non-kin,-0.62
fx_ug,fx,ug,Papio_anubis,Laikipia,PHG,2014,8.58,5.66,0.24,0.00,68.25,0.82,0.20,6,0,0,Non-kin,-0.62
fx_ug,fx,ug,Papio_anubis,Laikipia,PHG,2015,9.63,6.71,0.61,0.46,46.50,0.82,0.20,32,4,2,Non-kin,-0.62
fx_ug,fx,ug,Papio_anubis,Laikipia,PHG,2016,10.59,7.66,0.69,0.40,43.25,0.82,0.20,31,6,5,Non-kin,-0.62
fx_ug,fx,ug,Papio_anubis,Laikipia,PHG,2017,11.48,8.55,0.13,0.49,42.50,0.82,0.20,5,2,0,Non-kin,-0.62
fx_uj,fx,uj,Papio_anubis,Laikipia,PHG,2014,8.58,4.30,0.24,0.00,59.75,0.82,0.25,8,0,10,Non-kin,-0.57
fx_uj,fx,uj,Papio_anubis,Laikipia,PHG,2015,9.63,5.24,0.61,0.00,46.75,0.82,0.25,18,0,2,Non-kin,-0.57
fx_uj,fx,uj,Papio_anubis,Laikipia,PHG,2016,10.59,6.18,0.69,0.69,43.00,0.82,0.25,22,3,6,Non-kin,-0.57
fx_uj,fx,uj,Papio_anubis,Laikipia,PHG,2017,11.48,7.07,0.13,0.00,42.25,0.82,0.25,10,0,10,Non-kin,-0.57
fx_ux,fx,ux,Papio_anubis,Laikipia,PHG,2013,8.02,6.87,1.00,0.00,6.00,0.82,0.00,0,0,0,Non-kin,-0.82
fx_ux,fx,ux,Papio_anubis,Laikipia,PHG,2014,8.58,7.44,0.24,0.51,69.00,0.82,0.00,26,3,4,Non-kin,-0.82
fx_uz,fx,uz,Papio_anubis,Laikipia,PHG,2013,8.02,5.50,1.00,0.00,6.00,0.82,0.31,0,0,1,Non-kin,-0.51
fx_uz,fx,uz,Papio_anubis,Laikipia,PHG,2014,8.58,6.08,0.24,0.00,69.50,0.82,0.31,4,0,1,Non-kin,-0.51
fx_uz,fx,uz,Papio_anubis,Laikipia,PHG,2015,9.63,7.14,0.61,0.00,47.25,0.82,0.31,10,0,0,Non-kin,-0.51
fx_uz,fx,uz,Papio_anubis,Laikipia,PHG,2016,10.59,8.08,0.69,0.60,43.00,0.82,0.31,19,0,0,Non-kin,-0.51
fx_uz,fx,uz,Papio_anubis,Laikipia,PHG,2017,11.48,8.97,0.13,1.00,42.50,0.82,0.31,9,0,2,Non-kin,-0.51
fx_yp,fx,yp,Papio_anubis,Laikipia,PHG,2014,8.58,3.69,0.24,0.00,40.75,0.82,0.93,0,0,0,Non-kin,0.11
fx_yp,fx,yp,Papio_anubis,Laikipia,PHG,2015,9.63,4.38,0.61,0.00,46.50,0.82,0.93,20,0,0,Non-kin,0.11
fx_yp,fx,yp,Papio_anubis,Laikipia,PHG,2016,10.59,5.34,0.69,0.66,43.00,0.82,0.93,5,0,0,Non-kin,0.11
fx_yp,fx,yp,Papio_anubis,Laikipia,PHG,2017,11.48,6.22,0.13,0.46,42.00,0.82,0.93,11,0,0,Non-kin,0.11
gm_co,gm,co,Papio_anubis,Laikipia,PHG,2016,5.37,4.80,0.07,0.00,30.00,0.67,0.13,7,0,0,Non-kin,-0.54
gm_co,gm,co,Papio_anubis,Laikipia,PHG,2017,6.26,5.41,0.65,0.00,42.75,0.67,0.13,14,0,0,Non-kin,-0.54
gm_cr,gm,cr,Papio_anubis,Laikipia,PHG,2017,6.26,5.43,0.65,0.00,42.50,0.67,0.15,10,0,1,Non-kin,-0.52
gm_gb,gm,gb,Papio_anubis,Laikipia,PHG,2017,6.26,4.17,0.65,0.00,26.25,0.67,0.67,1,0,0,Sisters,0.00
gm_gr,gm,gr,Papio_anubis,Laikipia,PHG,2017,6.26,4.44,0.65,0.00,42.75,0.67,0.38,10,0,0,Non-kin,-0.29
gm_gy,gm,gy,Papio_anubis,Laikipia,PHG,2016,5.37,4.16,0.07,0.00,42.75,0.67,0.58,6,1,0,Sisters,-0.09
gm_gy,gm,gy,Papio_anubis,Laikipia,PHG,2017,6.26,5.06,0.65,0.00,43.00,0.67,0.58,7,1,0,Sisters,-0.09
gm_ky,gm,ky,Papio_anubis,Laikipia,PHG,2015,4.42,4.23,0.00,0.00,26.25,0.67,0.60,0,0,0,Non-kin,-0.07
gm_tm,gm,tm,Papio_anubis,Laikipia,PHG,2015,4.42,4.25,0.00,0.00,34.75,0.67,0.51,20,0,0,Non-kin,-0.17
gm_yp,gm,yp,Papio_anubis,Laikipia,PHG,2014,3.74,3.69,0.00,0.00,10.25,0.67,0.93,0,0,0,Non-kin,0.26
gm_yp,gm,yp,Papio_anubis,Laikipia,PHG,2015,4.42,4.38,0.00,0.00,45.75,0.67,0.93,14,0,0,Non-kin,0.26
gm_yp,gm,yp,Papio_anubis,Laikipia,PHG,2016,5.37,5.34,0.07,0.66,42.50,0.67,0.93,44,23,0,Non-kin,0.26
gm_yp,gm,yp,Papio_anubis,Laikipia,PHG,2017,6.26,6.22,0.65,0.46,42.25,0.67,0.93,39,11,2,Non-kin,0.26
gr_gb,gr,gb,Papio_anubis,Laikipia,PHG,2017,5.32,4.17,0.00,0.00,26.00,0.38,0.67,1,0,0,Non-kin,0.29
gr_gy,gr,gy,Papio_anubis,Laikipia,PHG,2016,4.44,4.16,0.00,0.00,42.75,0.38,0.58,2,0,0,Non-kin,0.20
gr_gy,gr,gy,Papio_anubis,Laikipia,PHG,2017,5.32,5.06,0.00,0.00,42.75,0.38,0.58,2,0,0,Non-kin,0.20
gy_gb,gy,gb,Papio_anubis,Laikipia,PHG,2017,5.06,4.17,0.00,0.00,26.25,0.58,0.67,4,0,0,Sisters,0.09
ky_qz,ky,qz,Papio_anubis,Laikipia,ENK,2015,4.41,4.45,0.00,0.00,8.25,0.60,0.71,2,0,0,Non-kin,0.11
ky_qz,ky,qz,Papio_anubis,Laikipia,ENK,2016,4.73,5.01,0.00,0.00,29.50,0.60,0.71,0,0,0,Non-kin,0.11
ky_tj,ky,tj,Papio_anubis,Laikipia,YNT,2017,5.91,4.30,0.91,0.00,21.25,0.60,1.00,1,0,0,Non-kin,0.40
o6_gm,o6,gm,Papio_anubis,Laikipia,PHG,2014,4.84,3.74,0.00,0.00,18.50,0.14,0.67,1,0,0,Non-kin,0.53
o6_gm,o6,gm,Papio_anubis,Laikipia,PHG,2015,5.51,4.42,0.00,0.00,38.75,0.14,0.67,2,0,0,Non-kin,0.53
